season,team,game_state,minutes,total_game_time,game_state_percentage,goals,total_goals,goals_percentage,xG,total_xG,xG_percentage,goals_against,total_goals_against,goals_against_percentage,xGA,total_xGA,xGA_percentage
2024,Chelsea,Losing (2+ goals),124,3660,3.3879781420765025,2,64,3.125,2.4344943603500724,77.3913939697668,3.1456913171781293,1,43,2.3255813953488373,1.7093974240124226,54.46499918960035,3.138524647841762
2024,Liverpool,Drawing,1600,3645,43.895747599451305,37,86,43.02325581395349,42.493817342445254,95.84787467308342,44.33464746858766,20,41,48.78048780487805,14.529329050332308,44.940267148427665,32.33031304051927
2024,Liverpool,Winning (1 goal),954,3645,26.172839506172842,19,86,22.093023255813954,23.394058194942772,95.84787467308342,24.407487672246145,12,41,29.268292682926827,14.28215314913541,44.940267148427665,31.78030317880543
2024,Liverpool,Winning (2+ goals),536,3645,14.705075445816188,12,86,13.953488372093023,15.850917224772274,95.84787467308342,16.53757819757231,6,41,14.634146341463413,8.390338658355176,44.940267148427665,18.669979487758187
2024,Liverpool,Losing (1 goal),501,3645,13.74485596707819,16,86,18.6046511627907,11.847306061536074,95.84787467308342,12.360530791052694,3,41,7.317073170731707,6.640804096125066,44.940267148427665,14.776957320240161
2024,Liverpool,Losing (2+ goals),54,3645,1.4814814814814816,2,86,2.3255813953488373,2.2617758493870497,95.84787467308342,2.359755870541191,0,41,0.0,1.097642194479704,44.940267148427665,2.442446972676947
2024,Manchester City,Drawing,1512,3623,41.733370135247036,31,72,43.05555555555556,30.03088215086609,76.13534756097943,39.44407310522004,19,44,43.18181818181818,20.5723588000983,55.24676912650466,37.23721608587008
2024,Manchester City,Winning (1 goal),904,3623,24.95169748826939,16,72,22.22222222222222,18.850926876068115,76.13534756097943,24.759756775221597,10,44,22.727272727272727,17.515338483266532,55.24676912650466,31.703824061022857
2024,Manchester City,Winning (2+ goals),510,3623,14.076731990063484,12,72,16.666666666666664,10.660931575112045,76.13534756097943,14.00260446249797,4,44,9.090909090909092,5.018527087755501,55.24676912650466,9.083838144931196
2024,Manchester City,Losing (1 goal),478,3623,13.193486061275186,10,72,13.88888888888889,12.918668726459146,76.13534756097943,16.968030146722768,7,44,15.909090909090908,7.945620806887746,55.24676912650466,14.38205515456257
2024,Manchester City,Losing (2+ goals),219,3623,6.044714325144908,3,72,4.166666666666666,3.673938232474029,76.13534756097943,4.82553551033762,4,44,9.090909090909092,4.19492394849658,55.24676912650466,7.593066553613292
2024,Manchester United,Drawing,2032,3660,55.51912568306011,17,44,38.63636363636363,27.001745422370732,59.699752177111804,45.22924206161594,30,54,55.55555555555556,34.78392449999228,63.61178372101858,54.68157386144635
2024,Manchester United,Losing (1 goal),807,3660,22.049180327868854,12,44,27.27272727272727,16.142280294559896,59.699752177111804,27.03910771131921,13,54,24.074074074074073,15.210826572030784,63.61178372101858,23.91196360526647
